"","Yield0","Year","ID1","SeasPr","I.SeasPr.2.","CVPrec","Spell","Spell4","AvgTempK","CVTempK","Yield0lag"
"22-1986",0.37,"6","17",-1.47242670643331,2.16804040581804,0.883558716613723,0.844018218634103,0.444284707269317,1.51280953487234,-0.354313246363003,0.65
"22-1987",0.27,"7","17",-1.24133443050569,1.5409111683589,0.94320890396128,-0.00982674490825835,0.971112244873897,1.66553661728633,-0.191871329304645,0.37
"22-1988",0.28,"8","17",-1.36324090633907,1.85842576871617,1.18180965335151,0.94120382424055,-0.0825428303352627,1.72107373816413,-0.137724023618526,0.27
"22-1989",0.09,"9","17",-1.4342646792159,2.0571151700463,0.70460815457105,0.691297981252542,0.745329014471935,1.44338813377508,-0.354313246363003,0.28
"22-1991",1.03,"11","17",-1.33497273802988,1.782152211283,0.883558716613722,0.108184347613856,0.858220629672916,1.54057809531124,-0.408460552049123,NA
"22-1992",0.76,"12","17",-1.49009431162655,2.2203810575418,1.42041040274174,0.462217625180201,1.30978709047684,1.67942089750578,-0.408460552049123,1.03
"22-1993",0.6,"13","17",-1.10600057472546,1.22323727129304,0.644957967223493,0.323381045742419,0.67006793767128,1.5266938150918,-0.787491691851959,0.76
"22-1995",0.71,"15","17",-0.819432018491061,0.671468832928335,0.346707030485706,0.594112375646095,0.331393092068335,1.45727241399453,-0.462607857735242,NA
"22-1996",0.1,"16","17",-1.51906918414347,2.3075711862143,1.36076021539418,0.739890784055766,1.04637332167455,1.56834665575015,-0.67919708047972,0.71
"22-1997",0.63,"17","17",-1.11377432101048,1.24049323814236,1.36076021539418,1.80893244572669,-0.835153598341806,1.55446237553071,0.566190950301026,0.1
"22-1998",0.6,"18","17",0.833549123388716,0.694804141102097,-0.130494468294754,-0.47492928602483,0.180870938467027,1.40173529311671,-0.354313246363003,0.63
"22-1999",0.56,"19","17",-1.90422297735616,3.62606514749115,1.8976119015222,1.32994624666634,0.40665416886899,1.56834665575015,0.133012504812071,0.6
"22-2001",0.39,"21","17",-1.65722985675463,2.74641079811896,1.12215946600395,1.12863320648156,0.218501476867354,1.69330517772523,-0.6250497747936,NA
"22-2002",0.8,"22","17",-1.10918074366024,1.23028192210668,0.94320890396128,0.7815417578871,0.105609861666373,1.60999949640851,0.29545442187043,0.39
"22-2003",0.91,"23","17",-0.760775569249496,0.578779466766895,0.823908529266164,0.795425415830879,-0.233064983936571,1.60999949640851,0.349601727556549,0.8
"22-2004",0.13,"24","17",-1.33143921699123,1.77273038854222,1.12215946600395,0.517752256955314,0.858220629672916,1.58223093596961,-0.570902469107481,0.91
"22-2005",0.03,"25","17",-1.3568805684695,1.84112487709012,1.59936096478441,1.06615674573455,0.745329014471935,1.66553661728633,-0.191871329304645,0.13
"22-2006",0.1,"26","17",-1.47101329801785,2.16388012294535,1.4800605900893,1.30912075975067,0.632437399270953,1.67942089750578,-0.516755163421362,0.03
"22-2007",0.13,"27","17",-0.749468301925821,0.561702735591573,0.46600740518082,0.427508480320756,0.256132015267681,1.60999949640851,-0.895786303224197,0.1
"22-2008",0.48,"28","17",-1.3628875542352,1.85746248548922,1.4800605900893,1.2952371018069,-0.233064983936572,1.54057809531124,-0.0835767179324065,0.13
"22-2010",0.19,"30","17",-1.06112485753462,1.12598596327787,0.883558716613722,0.712123468168209,0.369023630468663,1.67942089750578,-0.733344386165839,NA
"22-2011",0.25,"31","17",-2.03920348103253,4.15835083705519,2.55376396234533,2.21155852609626,-0.345956599137553,1.85991654035868,-1.38311205439927,0.19
"22-2012",0.76,"32","17",-0.699645655280877,0.489504042953407,0.406357217833263,1.01062211395944,0.481915245669645,1.55446237553071,-0.570902469107481,0.25
"22-2013",0.72,"33","17",-0.980913929957299,0.962192137984272,0.585307779875935,0.24007909807975,0.519545784069972,1.5822309359696,0.078865199125952,0.76
"22-2014",0.18,"34","17",-1.30599786551296,1.70563042472441,1.36076021539418,0.378915677517532,1.42267870567782,1.66553661728633,-0.841638997538078,0.72
"24-1992",2.25,"12","18",-0.200359132519841,0.0401437819841031,-1.3234982152459,-1.11357755143863,-0.797523059941479,-0.0283455694869847,1.10766400716222,NA
"24-1994",2.19,"14","18",0.51411882149489,0.264318162615295,-1.3234982152459,-1.23853047293263,-1.73828651994966,-0.0838826903647951,-0.516755163421362,NA
"24-1995",1.62,"15","18",0.184441308588983,0.0340185963140165,-1.20419784055079,-0.835904392563064,-0.948045213542788,0.0271915513908257,-0.6250497747936,2.19
"24-1997",1.09,"17","18",-0.047004319442495,0.00220940604625211,-1.08489746585567,-0.280558074811934,-0.496478752738862,0.0549601118297387,1.10766400716222,NA
"24-1998",1.36,"18","18",0.041333706523718,0.00170847529498885,-0.965597091160558,-1.03027560377596,-1.47487275114737,0.110497232707549,0.133012504812071,1.09
"24-1999",1.62,"19","18",0.597509918006995,0.357018102116726,-1.56209896463613,-0.94697365611329,-1.02330629034344,-0.111651250803708,-0.949933608910317,1.36
"24-2000",1.47,"20","18",0.21624299793682,0.0467610341567034,-1.20419784055079,-1.3218324205953,-0.571739829539516,0.0549601118297387,-0.733344386165839,1.62
"24-2001",1.53,"21","18",0.45510902014946,0.207124220221401,-1.3234982152459,-0.794253418731729,-1.77591705834999,-0.139419811242605,-1.27481744302703,1.47
"24-2002",1.2,"22","18",0.453342259630136,0.205519204366557,-1.20419784055079,-0.766486102844173,-0.985675751943115,-0.000577009048071635,-0.733344386165839,1.53
"24-2003",0.79,"23","18",0.577368848086699,0.333354786740961,-1.3234982152459,-0.974740972000846,-0.797523059941479,0.0271915513908257,0.999369395789981,1.2
"24-2004",0.33,"24","18",-0.358660875051294,0.12863762329256,-0.846296716465443,0.413624822376977,-0.571739829539516,0.0271915513908257,-0.408460552049123,0.79
"24-2005",0.38,"25","18",0.396452570907894,0.157174640979479,-1.20419784055079,-0.697067813125281,-0.910414675142461,0.082728672268636,0.457896338928787,0.33
"24-2006",1.32,"26","18",0.705989013893505,0.498420487738323,-1.44279858994102,-0.572114891631277,-2.11459190395293,0.0549601118297387,-1.49140666577151,0.38
"24-2007",1.66,"27","18",0.350516797405463,0.122862025263383,-1.3234982152459,-1.03027560377596,-1.32435059754606,-0.0283455694869847,-0.300165940676884,1.32
"24-2008",0.69,"28","18",0.293627108683222,0.0862168789536688,-1.44279858994102,-0.0167685738801481,-1.17382844394475,-0.0561141299258978,-0.733344386165839,1.66
"24-2009",1.34,"29","18",-0.11873479652706,0.0140979519063223,-1.20419784055079,-0.891439024338177,0.1432404000667,0.16603435358536,-0.6250497747936,0.69
"24-2010",1.43,"30","18",0.666766930364506,0.444578139427706,-1.3234982152459,-1.28018144676397,-0.985675751943115,0.110497232707549,-0.949933608910317,1.34
"24-2011",1.4,"31","18",0.27525279928225,0.0757641035127147,-1.44279858994102,-1.62727289535842,-1.47487275114737,0.138265793146462,-0.408460552049123,1.43
"24-2012",1.56,"32","18",1.04944725885014,1.10133954910807,-1.44279858994102,-1.25241413087641,-1.43724221274704,0.0549601118297387,0.24130711618431,1.4
"24-2013",1.59,"33","18",0.71729628121718,0.514513955047996,-1.3234982152459,-0.113954179486596,-1.55013382794802,0.0549601118297387,-0.408460552049123,1.56
"24-2014",1.68,"34","18",0.491857638951404,0.24192393699485,-1.3234982152459,-0.252790758924378,-1.39961167434671,0.110497232707549,-0.516755163421362,1.59
"25-1981",1.62,"1","19",1.57735530202423,2.48804974882395,-1.44279858994102,-1.68280752713354,-1.81354759675031,-0.611485338704033,0.24130711618431,NA
"25-1982",2.25,"2","19",0.902099431538498,0.813783384382081,-1.20419784055079,-1.01639194583218,-1.28672005914573,-0.500411096948397,0.782780173045504,1.62
"25-1983",2.7,"3","19",0.617650987927292,0.381492742887559,-1.20419784055079,-1.44678534208931,-1.32435059754606,-0.417105415631673,0.999369395789981,2.25
"25-1984",1.62,"4","19",0.129671732489931,0.0168147582069402,-1.08489746585567,-0.766486102844173,-0.496478752738862,-0.472642536509499,0.674485561673265,2.7
"25-1985",1.62,"5","19",1.28725322475119,1.65702086463233,-1.3234982152459,-1.04415926171974,-2.18985298075358,-0.63925389914293,0.457896338928787,1.62
"25-1986",1.8,"6","19",0.816941574507068,0.667393536158088,-1.08489746585567,-0.960857314057068,-0.609370367939843,-0.555948217826207,0.674485561673265,1.62
"25-1987",1.75,"7","19",0.517298990429674,0.26759824549956,-1.3234982152459,-0.822020734619286,-1.663025443149,-0.444873976070586,0.674485561673265,1.8
"25-1988",1.98,"8","19",1.232837000756,1.51988707043305,-1.20419784055079,-0.808137076675507,-1.96406975035162,-0.52817965738731,0.349601727556549,1.75
"25-1990",3.13,"10","19",0.714822816490126,0.510971658974876,-1.44279858994102,-0.919206340225733,-2.0769613655526,-0.611485338704033,-0.733344386165839,NA
"25-1992",1.22,"12","19",0.815881518195474,0.665662651732951,-1.44279858994102,-1.07192657760729,-1.55013382794802,-0.52817965738731,1.43254784127894,NA
"25-1997",1.67,"17","19",0.862170643801769,0.743338219033558,-1.3234982152459,-0.558231233687499,-1.0985673671441,-0.417105415631673,1.21595861853446,NA
"25-1998",2.31,"18","19",0.599983382734049,0.359980059556992,-1.20419784055079,-1.22464681498885,-1.43724221274704,-0.389336855192776,0.457896338928787,1.67
"25-1999",2.54,"19","19",1.23036353602895,1.51379443078965,-1.56209896463613,-1.15522852526996,-1.77591705834999,-0.555948217826207,-0.733344386165839,2.31
"25-2000",1.1,"20","19",0.327548910654248,0.107288288870785,-1.3234982152459,-1.40513436825797,-1.06093682874377,-0.417105415631673,-0.300165940676884,2.54
"25-2001",1.35,"21","19",0.685494591869343,0.469902835482118,-1.56209896463613,-1.72445850096487,-1.70065598154933,-0.611485338704033,-1.05822822028256,1.1
"25-2002",1.34,"22","19",1.02082573843709,1.04208518825563,-1.08489746585567,-1.01639194583218,-1.32435059754606,-0.500411096948397,-0.516755163421362,1.35
"25-2003",1.86,"23","19",1.24237750756035,1.54350187129187,-1.3234982152459,-1.16911218321374,-1.70065598154933,-0.444873976070586,1.10766400716222,1.34
"25-2004",1.42,"24","19",0.289386883436844,0.0837447683052897,-1.08489746585567,-0.2389071009806,-1.62539490474868,-0.444873976070586,-0.0835767179324065,1.86
"25-2005",1.86,"25","19",0.845563094920121,0.714976947490894,-1.20419784055079,-1.1968794991013,-1.21145898234508,-0.417105415631673,0.782780173045504,1.42
"25-2006",1.92,"26","19",1.17029367837192,1.36958729363728,-1.44279858994102,-1.47455265797686,-1.5125032895477,-0.444873976070586,-1.27481744302703,1.86
"25-2007",1.88,"27","19",0.719769745944234,0.518068487176627,-1.3234982152459,-1.1968794991013,-0.910414675142461,-0.500411096948397,-0.0835767179324065,1.92
"25-2008",0.58,"28","19",0.822241856065041,0.676081669865284,-1.44279858994102,-1.08581023555107,-1.13619790554442,-0.52817965738731,-0.516755163421362,1.88
"25-2009",1.45,"29","19",0.13179184511312,0.0173690904383207,-1.20419784055079,-0.724835129012838,-0.0825428303352627,-0.306031173876052,-0.300165940676884,0.58
"25-2010",1.28,"30","19",1.17170708678738,1.37289749722777,-1.44279858994102,-1.43290168414553,-2.11459190395293,-0.389336855192776,-0.6250497747936,1.45
"25-2011",1.45,"31","19",0.934607825094064,0.873491786727057,-1.44279858994102,-1.34959973648286,-1.70065598154933,-0.333799734314965,-0.0835767179324065,1.28
"25-2012",1.49,"32","19",1.35933705393962,1.84779722621324,-1.44279858994102,-0.0584195477114824,-2.30274459595457,-0.444873976070586,0.566190950301026,1.45
"25-2013",2.06,"33","19",1.26640545062316,1.60378276536805,-1.44279858994102,-0.86367170845062,-1.92643921195129,-0.444873976070586,-0.0835767179324065,1.49
"25-2014",2.16,"34","19",1.19891519878497,1.43739765387761,-1.3234982152459,-1.01639194583218,-0.609370367939843,-0.361568294753863,-0.300165940676884,2.06
"27-1991",3,"11","20",0.0593546638208256,0.00352297611728322,-1.20419784055079,-0.905322682281955,-0.38358713753788,-0.139419811242605,-0.191871329304645,NA
"27-1992",2.46,"12","20",-0.26148904648846,0.0683765214334439,-1.20419784055079,-0.822020734619286,0.218501476867354,-0.111651250803708,0.999369395789981,3
"27-1993",1.89,"13","20",0.148752746098633,0.0221273794718844,-0.965597091160558,-0.585998549575055,-0.12017336873559,-0.111651250803708,-0.949933608910317,2.46
"27-1995",0.0027,"15","20",0.419067105555245,0.175617238958451,-1.20419784055079,-0.71095147106906,-0.722261983140825,-0.0283455694869847,-0.733344386165839,NA
"27-1997",2.16,"17","20",-0.171384260002923,0.0293725645767494,-0.965597091160558,-0.0167685738801481,-0.534109291139189,-0.000577009048071635,1.10766400716222,NA
"27-1998",2.12,"18","20",0.0349733686541508,0.00122313651501914,-0.846296716465443,-0.0167685738801481,-0.948045213542788,0.0271915513908257,0.133012504812071,2.16
"27-1999",2.17,"19","20",0.577368848086699,0.333354786740961,-1.44279858994102,-0.752602444900394,-0.571739829539516,-0.167188371681519,-1.05822822028256,2.12
"27-2000",2.25,"20","20",0.356523783171166,0.127109207966681,-1.20419784055079,-0.724835129012838,-0.722261983140825,-0.000577009048071635,-0.733344386165839,2.17
"27-2001",2.25,"21","20",0.481610427939324,0.231948604299898,-1.20419784055079,-0.572114891631277,-1.32435059754606,-0.194956932120432,-1.27481744302703,2.25
"27-2002",2.12,"22","20",0.534966595622916,0.286189258432373,-1.08489746585567,-0.447161970137273,-0.421217675938207,-0.0561141299258978,-0.733344386165839,2.25
"27-2003",2.07,"23","20",0.309174601253276,0.0955889340601223,-1.20419784055079,-0.697067813125281,-0.00728175353460863,-0.0283455694869847,0.999369395789981,2.12
"27-2004",0.64,"24","20",-0.195058850961868,0.0380479553385642,-0.846296716465443,0.46915945415209,-0.233064983936571,-0.0283455694869847,-0.516755163421362,2.07
"27-2005",0.68,"25","20",0.343449755328166,0.117957734434977,-0.965597091160558,-0.405510996305938,-0.157803907135917,0.0271915513908257,0.457896338928787,0.64
"27-2006",2.04,"26","20",0.674540676649533,0.45500512445481,-1.3234982152459,-0.225023443036822,-1.58776436634835,-0.0283455694869847,-1.49140666577151,0.68
"27-2007",2.34,"27","20",0.318361755953762,0.101354207653963,-1.20419784055079,-0.252790758924378,-0.759892521541152,-0.111651250803708,-0.300165940676884,2.04
"27-2008",0.73,"28","20",0.272425982451331,0.074215915914573,-1.3234982152459,0.260904584995417,-0.910414675142461,-0.111651250803708,-0.733344386165839,2.34
"27-2009",1.45,"29","20",-0.0148492779907934,0.00022050105684786,-1.20419784055079,-0.738718786956616,0.369023630468663,0.110497232707549,-0.6250497747936,0.73
"27-2010",1.44,"30","20",0.671713859818614,0.45119950947242,-1.08489746585567,-0.738718786956616,-0.64700090634017,0.0271915513908257,-0.949933608910317,1.45
"27-2011",1.8,"31","20",0.428254260255731,0.183401711427183,-1.3234982152459,-1.11357755143863,-1.02330629034344,0.0549601118297387,-0.408460552049123,1.44
"27-2012",2.05,"32","20",0.964289401818712,0.929854050459889,-1.3234982152459,-1.36348339442664,-1.02330629034344,-0.0283455694869847,0.24130711618431,1.8
"27-2013",0.83,"33","20",0.661113296702668,0.43707079107707,-1.08489746585567,-0.613765865462612,-0.38358713753788,-0.0283455694869847,-0.408460552049123,2.05
"27-2014",1.33,"34","20",0.27666620769771,0.0765441904818322,-1.20419784055079,-0.15560515331793,-1.47487275114737,0.0549601118297387,-0.6250497747936,0.83
"28-1991",2.7,"11","21",0.694681746569829,0.482582729017309,-1.3234982152459,-0.891439024338177,-1.32435059754606,-1.55561639362686,0.566190950301026,NA
"28-1992",3.15,"12","21",0.678427549792046,0.46026394031684,-1.20419784055079,-1.30794876265152,-0.797523059941479,-1.50007927274905,1.97402089814013,2.7
"28-1995",3.93,"15","21",0.933194416678604,0.870851819320121,-1.08489746585567,-0.738718786956616,-0.571739829539516,-1.44454215187124,-0.191871329304645,NA
"28-1997",2.45,"17","21",0.75369154791526,0.5680509493989,-0.965597091160558,-0.211139785093043,-0.496478752738862,-1.41677359143232,1.21595861853446,NA
"28-1998",2.42,"18","21",0.787966701990151,0.620891523445235,-1.08489746585567,-0.724835129012838,-0.64700090634017,-1.38900503099341,0.999369395789981,2.45
"28-1999",3.72,"19","21",1.25368477488403,1.57172551477601,-1.3234982152459,-0.988624629944624,-0.458848214338534,-1.52784783318794,-0.300165940676884,2.42
"28-2000",2.52,"20","21",0.604576960084292,0.365513300664764,-1.08489746585567,-1.44678534208931,-0.0825428303352627,-1.38900503099341,0.349601727556549,3.72
"28-2001",2.58,"21","21",1.03107294944917,1.06311142708581,-1.3234982152459,-1.41901802620175,-0.458848214338534,-1.61115351450467,-0.841638997538078,2.52
"28-2002",2.6,"22","21",0.909873177823525,0.827869199722679,-0.965597091160558,-0.822020734619286,-0.458848214338534,-1.50007927274905,-0.0835767179324065,2.58
"28-2003",3.32,"23","21",1.00527824586703,1.0105843516135,-1.20419784055079,-0.891439024338177,-0.759892521541152,-1.44454215187124,1.43254784127894,2.6
"28-2004",2.35,"24","21",0.413060119789542,0.170618662560551,-0.965597091160558,-0.113954179486596,-0.797523059941479,-1.44454215187124,0.349601727556549,3.32
"28-2005",2.05,"25","21",0.66853369088383,0.446937295846757,-0.965597091160558,-0.94697365611329,0.0679793232660454,-1.41677359143232,1.3242532299067,2.35
"28-2006",1.86,"26","21",1.05474754040811,1.11249237399697,-1.3234982152459,-1.33571607853908,-0.609370367939843,-1.41677359143232,-0.841638997538078,2.05
"28-2007",2.05,"27","21",0.591149580137428,0.349457826096657,-1.08489746585567,-0.780369760787951,-0.722261983140825,-1.50007927274905,0.457896338928787,1.86
"28-2008",0.64,"28","21",0.677720845584317,0.459305544539521,-1.20419784055079,-0.933089998169511,-0.609370367939843,-1.50007927274905,-0.191871329304645,2.05
